,open_covid_region_code,date,symptom:Abdominal obesity,symptom:Abdominal pain,symptom:Acne,symptom:Alcoholism,symptom:Allergy,symptom:Anemia,symptom:Anxiety,symptom:Arthritis,symptom:Asperger syndrome,symptom:Asthma,symptom:Attention deficit hyperactivity disorder,symptom:Autoimmune disease,symptom:Back pain,symptom:Bleeding,symptom:Bloating,symptom:Bone fracture,symptom:Bruise,symptom:Burn,symptom:Candidiasis,symptom:Chest pain,symptom:Common cold,symptom:Constipation,symptom:Cough,symptom:Cramp,symptom:Dementia,symptom:Depression,symptom:Dermatitis,symptom:Diabetes,symptom:Diarrhea,symptom:Dizziness,symptom:Dysmenorrhea,symptom:Epilepsy,symptom:Erectile dysfunction,symptom:Fatigue,symptom:Fever,symptom:Flatulence,symptom:Gastroesophageal reflux disease,symptom:Gout,symptom:Hair loss,symptom:Hay fever,symptom:Headache,symptom:Heart arrhythmia,symptom:Heartburn,symptom:Hemorrhoids,symptom:Hives,symptom:Hypertension,symptom:Hypotension,symptom:Hypothyroidism,symptom:Implantation bleeding,symptom:Indigestion,symptom:Infection,symptom:Inflammation,symptom:Insomnia,symptom:Iron deficiency,symptom:Itch,symptom:Kidney failure,symptom:Kidney stone,symptom:Knee Pain,symptom:Low back pain,symptom:Major depressive disorder,symptom:Migraine,symptom:Myocardial infarction,symptom:Nasal congestion,symptom:Nausea,symptom:Neck pain,symptom:Obesity,symptom:Pain,symptom:Panic attack,symptom:Paresthesia,symptom:Perspiration,symptom:Psychosis,symptom:Scar,symptom:Sciatica,symptom:Sinusitis,symptom:Skin condition,symptom:Skin rash,symptom:Skin ulcer,symptom:Sleep apnea,symptom:Sleep disorder,symptom:Sore throat,symptom:Stroke,symptom:Swelling,symptom:Type 2 diabetes,symptom:Urinary incontinence,symptom:Urinary tract infection,symptom:Vaginal discharge,symptom:Vertigo,symptom:Vomiting,symptom:Wart,symptom:Weight gain,symptom:Xeroderma,symptom:Generalized anxiety disorder,symptom:Otitis,hospitalized_new
318,US-KS,2020-09-28,1.7057142857142857,3.8885714285714283,6.76142857142857,3.7985714285714285,11.097142857142856,2.217142857142857,7.267142857142858,4.671428571428572,1.022857142857143,2.255714285714286,3.687142857142857,1.494285714285714,4.998571428571428,3.634285714285714,1.7214285714285715,3.474285714285714,1.4957142857142858,1.6114285714285714,2.1814285714285715,1.622857142857143,8.267142857142856,3.0657142857142854,4.037142857142857,2.6942857142857144,2.1914285714285713,4.3185714285714285,1.8985714285714284,7.698571428571428,3.6471428571428572,1.3942857142857144,1.0057142857142858,1.9642857142857142,2.0742857142857143,4.504285714285715,3.9,1.8085714285714285,3.8457142857142856,0.7828571428571429,3.885714285714286,2.158571428571429,3.912857142857143,1.8914285714285715,2.817142857142857,1.2385714285714287,1.04,6.115714285714285,1.137142857142857,1.6728571428571428,1.0542857142857145,1.5614285714285714,19.764285714285712,4.932857142857143,2.7842857142857143,1.5385714285714285,6.460000000000001,1.3085714285714285,1.25,1.5557142857142858,2.664285714285714,3.9142857142857146,3.902857142857143,2.422857142857143,1.6685714285714286,1.8057142857142858,1.3699999999999999,5.827142857142857,32.934285714285714,1.4414285714285715,1.6885714285714286,1.4514285714285717,1.6214285714285714,1.957142857142857,1.1042857142857143,1.7242857142857144,3.571428571428572,5.804285714285714,1.5514285714285714,1.0599999999999998,2.1442857142857146,1.5971428571428572,2.6028571428571428,4.8,3.6800000000000006,1.26,3.674285714285714,2.332857142857143,0.9571428571428571,2.4614285714285713,1.1742857142857142,2.704285714285714,1.9742857142857144,1.0371428571428571,0.9328571428571429,167.0
319,US-KY,2020-03-16,1.6457142857142857,3.842857142857143,6.841428571428572,3.748571428571428,11.842857142857142,1.7985714285714285,7.424285714285714,7.3500000000000005,0.7528571428571428,3.732857142857143,2.217142857142857,1.9685714285714286,3.947142857142857,3.135714285714286,1.4414285714285715,2.1785714285714284,1.1914285714285715,1.4828571428571429,2.424285714285715,1.8642857142857143,31.349999999999998,2.5928571428571425,11.598571428571429,2.4085714285714284,1.5257142857142856,3.52,1.7785714285714287,6.3500000000000005,4.274285714285714,1.3014285714285714,0.8914285714285713,1.8542857142857143,2.2128571428571426,3.8571428571428577,13.915714285714285,2.132857142857143,3.818571428571429,0.8042857142857143,3.1571428571428575,2.6028571428571428,4.168571428571429,1.625714285714286,2.5814285714285714,1.197142857142857,1.2185714285714286,6.221428571428572,1.0142857142857145,1.3800000000000001,0.9085714285714285,1.2685714285714285,60.49285714285715,5.654285714285714,2.2842857142857143,1.1628571428571426,5.782857142857144,1.0814285714285714,1.215714285714286,0.9742857142857142,2.1085714285714285,3.3785714285714286,3.97,2.274285714285714,2.0514285714285716,1.7771428571428571,1.1142857142857143,3.71,32.53857142857143,1.5942857142857143,1.52,1.5057142857142858,1.445714285714286,1.73,0.8,2.3528571428571428,3.2942857142857145,5.930000000000001,1.4714285714285715,0.9342857142857143,1.7771428571428571,3.7085714285714286,2.1157142857142857,4.337142857142858,3.167142857142857,1.0328571428571427,3.8299999999999996,2.3099999999999996,0.8714285714285713,2.5071428571428567,1.0685714285714287,1.9885714285714289,2.031428571428571,1.0085714285714285,1.3542857142857143,0.0
320,US-KY,2020-03-23,2.0242857142857145,4.041428571428571,7.345714285714286,3.9828571428571427,12.662857142857144,1.727142857142857,7.2628571428571425,6.29,0.8428571428571429,3.527142857142857,2.277142857142857,1.7100000000000002,4.331428571428572,3.355714285714286,1.68,2.442857142857143,1.3157142857142856,1.8599999999999999,2.5228571428571427,1.9442857142857144,23.727142857142855,2.725714285714286,8.207142857142857,2.6714285714285717,1.5699999999999998,3.6728571428571435,1.987142857142857,6.222857142857143,3.847142857142857,1.3828571428571428,1.04,1.897142857142857,2.144285714285714,3.9714285714285715,9.135714285714288,2.0814285714285714,3.6128571428571425,0.9085714285714286,3.432857142857143,2.9314285714285715,4.335714285714286,1.6757142857142855,2.6914285714285713,1.2342857142857144,1.2671428571428571,5.968571428571429,1.1357142857142857,1.2814285714285714,1.0271428571428571,1.2542857142857144,42.64,5.415714285714286,2.564285714285714,1.1957142857142855,6.642857142857143,1.0742857142857143,1.2300000000000002,1.0714285714285714,2.337142857142857,3.424285714285714,4.211428571428572,2.3357142857142854,1.6342857142857141,1.832857142857143,1.237142857142857,4.051428571428572,32.25714285714286,1.6128571428571428,1.6285714285714286,1.7285714285714284,1.4728571428571429,1.8628571428571428,0.9228571428571429,2.0428571428571423,3.52,6.437142857142858,1.4471428571428573,0.9485714285714285,2.021428571428572,2.61,2.172857142857143,4.755714285714285,3.0800000000000005,1.0142857142857145,3.8885714285714283,2.5028571428571427,0.9214285714285715,2.434285714285714,1.1400000000000001,2.264285714285714,2.2514285714285713,0.9742857142857143,1.2571428571428573,0.0
321,US-KY,2020-03-30,2.1700000000000004,4.0600000000000005,9.197142857142856,4.032857142857142,13.26142857142857,1.6828571428571428,7.108571428571428,6.1971428571428575,0.9671428571428572,3.3285714285714287,2.382857142857143,1.51,4.3828571428571435,3.4442857142857144,1.6671428571428568,2.512857142857143,1.3285714285714287,1.8628571428571425,2.4785714285714286,1.8828571428571428,20.308571428571433,2.7542857142857144,6.677142857142856,2.6957142857142857,1.5400000000000003,3.8200000000000003,2.0928571428571425,6.029999999999999,3.725714285714286,1.3857142857142857,1.1328571428571428,1.872857142857143,2.1928571428571426,4.008571428571429,7.409999999999999,2.075714285714285,3.997142857142857,0.8557142857142856,3.7828571428571425,3.0985714285714288,4.45,1.6714285714285713,3.8457142857142856,1.3057142857142856,1.3228571428571427,5.7457142857142856,1.0785714285714285,1.2242857142857144,1.1185714285714285,1.3242857142857145,35.08857142857143,5.062857142857142,2.628571428571429,1.1685714285714286,7.227142857142858,1.0657142857142856,1.237142857142857,1.1214285714285714,2.3885714285714283,3.4957142857142856,4.525714285714286,2.3085714285714287,1.5085714285714285,1.8614285714285717,1.2485714285714284,4.367142857142857,31.698571428571427,1.614285714285714,1.6128571428571428,1.4571428571428573,1.4885714285714289,1.9757142857142855,0.9600000000000001,1.8900000000000001,3.564285714285714,7.087142857142857,1.4785714285714284,1.0785714285714285,2.11,2.1642857142857146,2.197142857142857,4.722857142857143,2.8800000000000003,1.0457142857142858,3.9200000000000004,2.518571428571429,0.9485714285714286,2.3685714285714283,1.17,2.365714285714286,3.5985714285714283,0.9685714285714286,1.1742857142857142,0.0
322,US-KY,2020-04-06,2.415714285714285,4.015714285714286,8.387142857142857,3.818571428571429,13.502857142857142,1.7057142857142857,6.878571428571429,6.581428571428572,0.8842857142857142,3.2828571428571434,2.3871428571428566,1.5957142857142859,4.499999999999999,3.435714285714286,1.76,2.4585714285714286,1.3942857142857144,1.8757142857142857,2.4899999999999998,1.7228571428571426,13.98,2.8242857142857147,4.967142857142856,3.54,1.6785714285714286,3.991428571428571,2.1728571428571426,6.159999999999999,3.5557142857142856,1.4214285714285713,1.1428571428571428,1.9314285714285713,2.2271428571428573,3.81,5.578571428571429,2.11,3.648571428571429,0.8957142857142858,4.085714285714286,3.1242857142857146,4.049999999999999,1.665714285714286,2.8971428571428572,1.3185714285714287,1.262857142857143,5.94,1.0699999999999998,1.2,1.0557142857142858,1.2957142857142858,28.479999999999997,4.924285714285714,2.7071428571428577,1.1614285714285715,7.75,1.1171428571428572,1.2442857142857142,1.2042857142857142,2.5042857142857144,3.597142857142857,4.017142857142857,2.261428571428571,1.2385714285714287,1.7942857142857143,1.3014285714285714,4.522857142857143,31.727142857142855,1.4514285714285713,1.812857142857143,1.5657142857142856,1.5157142857142856,2.0085714285714285,1.0085714285714287,1.5285714285714287,3.591428571428571,7.642857142857143,1.5185714285714285,0.9400000000000001,2.0557142857142856,1.7057142857142857,2.262857142857143,4.964285714285714,2.9714285714285715,1.082857142857143,3.8899999999999997,2.474285714285714,0.9099999999999999,2.2100000000000004,1.2328571428571427,2.5385714285714287,2.9657142857142853,0.9457142857142857,1.0471428571428572,459.0
323,US-KY,2020-04-13,2.5542857142857143,4.024285714285714,9.028571428571428,3.911428571428572,10.784285714285716,1.7028571428571428,7.0442857142857145,4.672857142857143,0.8771428571428571,2.4671428571428575,2.7085714285714286,1.272857142857143,4.701428571428571,3.4914285714285715,1.8442857142857143,2.394285714285714,1.2485714285714287,1.7171428571428569,2.4657142857142857,1.5714285714285714,10.825714285714286,2.95,4.1,2.7814285714285716,1.7657142857142856,4.125714285714286,2.157142857142857,6.441428571428572,3.4371428571428564,1.4185714285714286,1.1400000000000001,1.8828571428571428,2.3657142857142857,3.851428571428572,4.652857142857143,2.1614285714285715,3.7628571428571425,0.8685714285714285,4.365714285714286,2.061428571428572,4.002857142857143,1.6171428571428572,2.9785714285714286,1.352857142857143,1.1285714285714286,5.694285714285714,1.002857142857143,1.2714285714285716,1.0214285714285716,1.3057142857142858,25.04428571428571,4.640000000000001,2.8099999999999996,1.1928571428571428,6.895714285714285,1.0699999999999998,1.304285714285714,1.1971428571428573,2.597142857142857,3.762857142857143,4.0128571428571425,2.141428571428571,1.1242857142857143,1.83,1.4342857142857142,4.68,31.31,1.44,1.762857142857143,1.4485714285714286,1.5885714285714287,2.044285714285714,1.0071428571428571,1.4357142857142857,3.594285714285714,6.59857142857143,1.5714285714285714,0.9471428571428572,2.0714285714285716,1.3928571428571426,2.327142857142857,4.448571428571428,3.1357142857142857,1.1285714285714286,3.905714285714286,2.5157142857142856,0.9428571428571428,2.2399999999999998,1.247142857142857,2.664285714285714,3.5157142857142856,0.9571428571428572,1.0257142857142858,600.0
324,US-KY,2020-04-20,2.79,4.21,8.675714285714285,3.957142857142857,10.902857142857144,1.7542857142857144,7.128571428571429,5.048571428571428,0.91,2.3757142857142854,2.5885714285714285,1.3128571428571427,4.864285714285714,3.551428571428571,1.947142857142857,2.6057142857142854,1.3814285714285715,1.7571428571428573,2.442857142857143,1.5542857142857145,9.214285714285714,3.0157142857142856,3.6514285714285717,2.755714285714286,1.7057142857142857,4.167142857142857,2.124285714285714,6.7299999999999995,3.4614285714285713,1.4300000000000002,1.1628571428571426,1.9185714285714286,2.4514285714285715,3.948571428571428,4.2371428571428575,2.1957142857142857,3.781428571428571,0.9500000000000001,4.481428571428571,1.9928571428571427,3.9771428571428564,1.612857142857143,2.937142857142857,1.4000000000000001,1.1099999999999999,6.145714285714286,1.0671428571428572,1.31,1.0171428571428571,1.3800000000000003,23.654285714285713,4.731428571428572,2.968571428571429,1.2228571428571429,7.220000000000001,1.1714285714285713,1.2842857142857143,1.3114285714285714,2.634285714285714,3.742857142857143,4.07,2.2071428571428573,0.9971428571428571,1.864285714285714,1.3957142857142857,4.892857142857143,32.35142857142858,1.4342857142857142,1.8642857142857143,1.5642857142857143,1.6471428571428572,2.084285714285714,1.0557142857142856,1.3057142857142858,3.657142857142857,6.8357142857142845,1.6914285714285715,0.9042857142857142,2.218571428571429,1.2514285714285713,2.4814285714285718,4.82,3.264285714285714,1.1271428571428572,3.8542857142857136,2.4699999999999998,0.9571428571428572,2.2857142857142856,1.327142857142857,2.865714285714286,3.312857142857143,1.0242857142857142,1.0014285714285713,207.0
325,US-KY,2020-04-27,2.71,4.077142857142857,9.717142857142859,3.9657142857142857,11.218571428571428,1.7214285714285715,7.177142857142857,4.41,0.9228571428571428,2.262857142857143,2.6599999999999997,1.3214285714285714,5.021428571428572,3.511428571428571,1.94,2.664285714285714,1.4442857142857142,2.087142857142857,2.4414285714285713,1.477142857142857,8.248571428571429,2.995714285714286,3.2828571428571434,2.8242857142857143,1.7857142857142858,4.168571428571429,2.1614285714285715,6.7457142857142856,3.374285714285714,1.4142857142857141,1.1271428571428572,1.8971428571428572,2.3457142857142856,4.01,4.37,2.1271428571428572,4.171428571428572,0.9071428571428571,4.2871428571428565,1.8942857142857146,4.06,1.582857142857143,3.422857142857143,1.33,1.0857142857142856,5.871428571428573,1.0985714285714285,1.4071428571428573,1.0257142857142856,1.5985714285714288,22.440000000000005,4.741428571428571,2.9714285714285715,1.2357142857142855,7.725714285714285,1.1185714285714285,1.2985714285714287,1.3171428571428572,2.6514285714285717,3.82,4.127142857142856,2.141428571428571,0.9171428571428571,1.8357142857142856,1.3842857142857141,4.851428571428571,32.747142857142855,1.51,1.8357142857142859,1.6942857142857142,1.662857142857143,2.15,1.052857142857143,1.2200000000000002,3.807142857142857,7.5457142857142845,1.6271428571428572,0.9628571428571429,2.242857142857143,1.1314285714285712,2.3714285714285714,5.05,3.224285714285714,1.1214285714285717,3.81,2.4471428571428575,0.9071428571428573,2.27,1.3842857142857146,2.9014285714285717,4.022857142857142,1.0457142857142858,0.9785714285714286,145.0
326,US-KY,2020-05-04,2.624285714285714,4.095714285714285,8.79857142857143,3.8542857142857136,10.905714285714284,1.7600000000000002,7.109999999999999,4.742857142857142,0.9128571428571428,2.204285714285714,2.6128571428571425,1.32,4.857142857142856,3.5100000000000002,1.8985714285714284,2.6700000000000004,1.4442857142857144,1.9014285714285712,2.4357142857142855,1.4557142857142857,7.3985714285714295,3.0599999999999996,3.0814285714285714,2.7457142857142856,1.762857142857143,4.125714285714286,2.0700000000000003,6.685714285714286,3.3414285714285716,1.4285714285714286,1.1242857142857143,1.9314285714285713,2.4114285714285715,3.9557142857142855,5.418571428571428,2.0985714285714288,3.742857142857143,0.9199999999999999,4.224285714285714,1.731428571428571,3.837142857142857,1.6728571428571428,2.8528571428571428,1.3857142857142857,1.05,5.842857142857143,1.0342857142857143,1.432857142857143,1.0257142857142856,1.375714285714286,21.58428571428571,4.855714285714286,2.8842857142857143,1.2285714285714284,7.707142857142857,1.1257142857142857,1.2671428571428571,1.3457142857142856,2.5500000000000003,3.7557142857142862,3.94,2.1714285714285713,0.8685714285714285,1.8228571428571432,1.412857142857143,4.747142857142857,32.86571428571428,1.4700000000000002,1.8728571428571428,1.5214285714285716,1.5871428571428574,2.1585714285714284,1.0214285714285716,1.1957142857142855,3.7600000000000002,7.648571428571429,1.662857142857143,0.9085714285714286,2.1485714285714286,1.087142857142857,2.307142857142857,4.95,3.2742857142857145,1.1257142857142857,3.8542857142857145,2.4442857142857144,0.9785714285714284,2.2399999999999998,1.3442857142857143,2.9214285714285713,3.1214285714285714,1.012857142857143,0.9900000000000001,346.0
327,US-KY,2020-05-11,2.825714285714285,4.184285714285714,8.902857142857142,3.8585714285714277,11.4,1.8885714285714283,7.017142857142858,4.945714285714286,0.9071428571428569,2.2800000000000002,2.595714285714286,1.3771428571428572,5.104285714285714,3.55,2.0142857142857142,2.6314285714285712,1.48,2.1128571428571425,2.552857142857143,1.4328571428571428,7.2128571428571435,3.244285714285714,3.0242857142857145,2.8885714285714283,1.6685714285714286,4.058571428571429,2.2714285714285714,7.0842857142857145,3.5,1.4785714285714284,1.1799999999999997,2.04,2.455714285714286,4.154285714285714,6.384285714285714,2.084285714285714,3.7742857142857136,0.9485714285714285,4.315714285714286,1.8085714285714283,4.077142857142857,1.7857142857142858,2.9257142857142853,1.477142857142857,1.1028571428571428,6.067142857142857,1.112857142857143,1.5985714285714285,1.0542857142857143,1.3842857142857146,21.407142857142855,5.0842857142857145,2.9428571428571426,1.3085714285714285,8.299999999999999,1.1542857142857144,1.3514285714285712,1.4228571428571428,2.682857142857143,3.7728571428571427,4.17,2.1185714285714288,0.8857142857142858,1.8785714285714286,1.3657142857142859,5.024285714285715,33.92285714285715,1.4142857142857144,1.8942857142857144,1.7871428571428574,1.492857142857143,2.3042857142857143,1.0999999999999999,1.2014285714285715,4.122857142857143,8.144285714285715,1.6414285714285715,0.9571428571428572,2.1699999999999995,1.0585714285714285,2.3957142857142855,5.354285714285715,3.457142857142857,1.1714285714285713,3.8685714285714283,2.4857142857142853,0.9971428571428572,2.3042857142857143,1.4785714285714289,3.164285714285714,2.9985714285714287,0.9942857142857143,0.9800000000000001,139.0
328,US-KY,2020-05-18,2.892857142857143,4.297142857142857,8.594285714285713,3.864285714285714,11.595714285714289,1.8357142857142854,7.03,6.792857142857143,0.8828571428571427,2.188571428571428,2.532857142857143,1.4742857142857144,5.244285714285715,3.545714285714286,2.0657142857142854,2.6942857142857144,1.5371428571428571,2.39,2.5185714285714282,1.4228571428571428,6.312857142857142,3.2742857142857145,2.825714285714285,2.9299999999999997,1.7857142857142858,4.1242857142857146,2.2114285714285713,7.1657142857142855,3.552857142857143,1.5199999999999998,1.1657142857142857,2.117142857142857,2.4114285714285715,4.094285714285714,4.204285714285715,2.065714285714286,3.751428571428572,1.0285714285714287,4.25,1.6700000000000002,4.132857142857143,1.7799999999999998,2.875714285714286,1.447142857142857,1.1614285714285715,6.157142857142858,1.1400000000000001,1.657142857142857,1.0585714285714285,1.41,20.78857142857143,4.945714285714286,2.957142857142857,1.3399999999999999,8.99,1.1685714285714286,1.3442857142857143,1.4514285714285715,2.771428571428572,3.7828571428571425,4.2457142857142856,2.15,0.8357142857142856,1.9200000000000002,1.412857142857143,5.762857142857143,34.48,1.4399999999999997,1.9371428571428573,1.9414285714285715,1.5057142857142858,2.3214285714285716,1.1485714285714284,1.1228571428571428,4.167142857142857,8.854285714285714,1.682857142857143,0.9157142857142857,2.1799999999999997,1.0771428571428572,2.4085714285714284,5.622857142857143,3.5300000000000002,1.157142857142857,3.987142857142857,2.4614285714285713,1.0057142857142858,2.317142857142857,1.4942857142857142,3.2257142857142855,2.5357142857142856,1.0299999999999998,1.0571428571428572,235.0
329,US-KY,2020-05-25,2.73,4.05,7.984285714285714,3.818571428571428,13.151428571428571,1.7542857142857142,6.621428571428572,4.751428571428571,0.8614285714285713,2.052857142857143,2.3442857142857143,1.292857142857143,5.034285714285714,3.5557142857142856,1.9800000000000002,2.7928571428571423,1.662857142857143,3.024285714285714,2.4657142857142857,1.4271428571428568,5.451428571428571,3.164285714285714,2.525714285714286,2.9457142857142857,1.83,3.9299999999999997,2.432857142857143,8.045714285714284,3.5185714285714282,1.4714285714285715,1.1342857142857143,1.9928571428571427,2.2657142857142856,3.981428571428571,3.434285714285714,1.9885714285714287,3.5199999999999996,0.9685714285714286,4.131428571428572,1.9899999999999998,3.940000000000001,1.68,2.7300000000000004,1.3942857142857146,1.2285714285714284,5.89,1.1214285714285714,1.587142857142857,1.0571428571428572,1.2957142857142858,19.724285714285713,4.872857142857143,2.6399999999999997,1.2585714285714287,10.847142857142858,1.1328571428571428,1.3242857142857145,1.4685714285714284,2.697142857142857,3.512857142857143,3.995714285714285,2.075714285714286,0.8514285714285714,1.8900000000000003,1.41,4.854285714285714,34.65571428571429,1.4214285714285713,1.907142857142857,2.044285714285714,1.4242857142857142,2.277142857142857,1.1385714285714286,1.1057142857142856,4.365714285714286,10.482857142857142,1.6214285714285714,0.8328571428571429,1.9714285714285713,1.0571428571428572,2.22,6.077142857142857,4.367142857142857,1.0799999999999998,3.8514285714285714,2.412857142857143,0.9914285714285714,2.3114285714285714,1.5,3.1271428571428572,2.2685714285714287,0.9585714285714287,1.2214285714285713,141.0
330,US-KY,2020-06-01,2.6999999999999997,4.035714285714286,7.568571428571429,3.9585714285714286,13.088571428571429,1.93,6.721428571428572,4.847142857142857,0.8628571428571429,1.9971428571428569,2.434285714285714,1.2899999999999998,5.127142857142857,3.6485714285714286,1.8957142857142857,2.8771428571428577,1.7571428571428573,3.292857142857143,2.5300000000000002,1.4185714285714286,4.8100000000000005,3.0814285714285714,2.4185714285714286,2.9499999999999997,1.707142857142857,3.835714285714286,2.4657142857142857,7.558571428571428,3.605714285714286,1.5271428571428571,1.1185714285714288,2.347142857142857,2.355714285714286,4.088571428571429,3.2542857142857144,1.9085714285714288,3.5,0.9671428571428571,4.0442857142857145,1.837142857142857,3.782857142857143,1.8257142857142856,2.6942857142857144,1.4528571428571428,1.2442857142857144,6.38,1.1757142857142855,1.6514285714285712,1.0214285714285716,1.3471428571428572,19.31857142857143,4.998571428571429,2.608571428571428,1.3614285714285714,11.157142857142857,1.2185714285714284,1.3771428571428572,1.4985714285714287,2.678571428571428,3.6785714285714284,3.9928571428571433,2.1614285714285715,0.83,1.8814285714285712,1.3699999999999999,5.061428571428572,34.82714285714286,1.3800000000000001,1.882857142857143,2.14,1.4957142857142858,2.287142857142857,1.1014285714285714,1.084285714285714,4.531428571428572,10.617142857142857,1.6257142857142857,0.8814285714285715,1.9114285714285713,0.9957142857142858,2.312857142857143,6.234285714285714,3.987142857142857,1.1057142857142856,3.951428571428571,2.4842857142857144,0.9957142857142857,2.2657142857142856,1.5914285714285714,3.1071428571428568,2.2485714285714287,0.9671428571428572,1.3071428571428572,89.0
331,US-KY,2020-06-08,2.81,4.317142857142858,8.145714285714286,3.9728571428571433,12.93714285714286,2.1471428571428572,7.195714285714287,4.8742857142857146,0.9814285714285713,2.0085714285714285,2.6785714285714284,1.3814285714285715,5.3500000000000005,3.768571428571429,2.032857142857143,3.07,1.7571428571428573,3.1042857142857136,2.5785714285714287,1.4642857142857142,5.045714285714285,3.285714285714285,2.487142857142857,3.1128571428571425,1.9485714285714284,4.257142857142857,2.4985714285714287,8.145714285714286,3.818571428571428,1.5857142857142856,1.1542857142857144,2.164285714285714,2.5214285714285714,4.45,3.2128571428571426,1.9828571428571429,3.677142857142857,1.03,4.128571428571428,1.6742857142857146,3.921428571428571,1.9157142857142855,2.7285714285714286,1.5099999999999998,1.2114285714285715,6.6085714285714285,1.1842857142857142,1.8000000000000003,1.12,1.3771428571428572,20.617142857142856,5.215714285714285,2.77,1.5000000000000002,11.538571428571428,1.3342857142857143,1.45,1.5542857142857145,2.762857142857143,4.024285714285715,4.124285714285714,2.1757142857142857,0.8042857142857142,2.0471428571428567,1.41,5.315714285714286,36.28285714285715,1.4128571428571426,1.9985714285714284,2.1599999999999997,1.6571428571428573,2.4200000000000004,1.1214285714285714,1.07,4.609999999999999,10.787142857142856,1.7100000000000002,0.9228571428571428,2.055714285714286,1.0542857142857145,2.3971428571428572,6.4957142857142856,4.182857142857142,1.2014285714285715,4.168571428571429,2.5714285714285716,1.0742857142857143,2.434285714285714,1.5657142857142858,3.2599999999999993,2.267142857142857,1.0742857142857143,1.3857142857142857,72.0
332,US-KY,2020-06-15,2.5742857142857147,4.4157142857142855,7.945714285714287,3.991428571428571,12.650000000000002,2.1671428571428573,7.228571428571428,5.1085714285714285,1.0785714285714285,2.045714285714286,2.8714285714285714,1.3514285714285716,5.411428571428572,3.7657142857142856,2.07,3.0542857142857147,1.7671428571428573,2.3814285714285717,2.6099999999999994,1.4685714285714284,5.172857142857143,3.3999999999999995,2.7828571428571434,3.15,2.037142857142857,4.234285714285714,2.4285714285714284,8.102857142857143,3.9014285714285712,1.697142857142857,1.1985714285714286,2.1871428571428573,2.5100000000000002,4.5600000000000005,3.2914285714285714,2.0171428571428573,3.785714285714286,1.002857142857143,4.024285714285715,1.6614285714285715,4.001428571428572,2.044285714285714,2.8514285714285714,1.5400000000000003,1.1457142857142857,6.805714285714286,1.2114285714285713,1.8385714285714287,1.0942857142857143,1.4142857142857144,21.169999999999998,5.284285714285715,2.7514285714285713,1.5671428571428572,11.354285714285712,1.3414285714285714,1.49,1.5971428571428572,2.8314285714285714,4.041428571428571,4.165714285714286,2.222857142857143,0.8314285714285713,2.0785714285714283,1.52,5.3100000000000005,36.47714285714286,1.5014285714285713,1.9814285714285713,2.0,1.5757142857142858,2.5157142857142856,1.1657142857142857,1.1685714285714286,4.508571428571429,10.337142857142856,1.6985714285714284,0.9542857142857141,2.08,1.0485714285714285,2.555714285714285,6.222857142857142,4.225714285714285,1.2314285714285713,4.295714285714285,2.617142857142857,1.1500000000000001,2.5228571428571427,1.6285714285714283,3.2457142857142856,2.2185714285714284,1.1128571428571428,1.247142857142857,89.0
333,US-KY,2020-06-22,2.6799999999999997,4.598571428571428,8.237142857142855,4.038571428571428,12.784285714285716,2.227142857142857,7.381428571428571,5.111428571428571,1.0271428571428571,2.7399999999999998,2.737142857142857,1.447142857142857,5.445714285714286,3.81,2.12,2.994285714285714,1.784285714285714,2.22,2.7785714285714285,1.554285714285714,5.7942857142857145,3.4699999999999998,5.477142857142858,3.351428571428572,1.9200000000000002,4.732857142857143,2.3885714285714283,8.055714285714284,4.125714285714286,1.7414285714285713,1.2157142857142857,2.2871428571428574,2.7071428571428577,4.804285714285713,3.5814285714285714,2.0828571428571427,3.832857142857143,1.0257142857142856,4.15,1.6514285714285712,4.194285714285714,1.9499999999999997,2.8314285714285714,1.5414285714285718,1.1671428571428568,6.872857142857142,1.2685714285714287,1.8657142857142854,1.2042857142857144,1.4357142857142857,22.19857142857143,5.364285714285714,2.85,1.6185714285714285,11.28857142857143,1.3657142857142859,1.5014285714285713,1.6057142857142856,2.8128571428571427,4.075714285714286,4.321428571428571,2.2942857142857145,0.8885714285714286,2.1599999999999997,1.477142857142857,5.551428571428572,37.04571428571428,1.53,2.0357142857142856,2.0042857142857144,1.9028571428571428,2.431428571428572,1.16,1.252857142857143,4.481428571428571,10.120000000000001,1.6757142857142857,0.9757142857142858,2.087142857142857,1.1842857142857144,2.414285714285714,6.2057142857142855,4.1,1.2014285714285715,4.308571428571429,2.7314285714285718,1.1542857142857144,2.5542857142857143,1.6657142857142857,3.3142857142857145,2.205714285714286,1.1542857142857141,1.262857142857143,68.0
